recency,history,mens,womens,newbie,channel_Phone,channel_Web,zip_code_Surburban,zip_code_Urban,actual_treatment,actual_conversion,uplift_score,plain_response_score
6,310.36,0,1,0,False,True,True,False,0,0,0.0,0.0033333333333333335
4,634.84,1,0,1,True,False,True,False,1,0,0.0,0.0
11,587.31,1,0,1,False,False,True,False,1,0,0.0,0.0
8,304.48,0,1,1,True,False,True,False,0,0,0.0,0.0
9,47.26,0,1,1,False,True,True,False,1,0,0.0,0.0
12,29.99,1,0,1,False,True,True,False,1,0,0.57401863721662,0.5719621307178155
10,29.99,0,1,0,False,True,True,False,1,0,-0.5485298910789171,0.48495953747616805
7,29.99,0,1,0,False,True,True,False,1,0,0.0,0.0
7,68.91,1,0,1,False,True,False,True,1,0,0.0,0.0
3,103.79,1,0,1,True,False,False,True,1,0,0.0,0.0
1,380.88,0,1,0,False,True,True,False,0,0,0.013333333333333334,0.0
3,119.4,1,0,0,True,False,False,True,0,0,0.0,0.0
12,87.82,0,1,0,False,True,False,True,0,0,0.03666666666666667,0.0033333333333333335
8,60.57,1,0,0,False,True,False,True,1,0,0.0,0.0
2,230.67,0,1,1,False,True,False,True,0,0,0.0,0.0
1,540.73,1,0,1,False,False,True,False,1,0,-0.0033333333333333335,0.0
1,657.21,1,0,1,False,False,False,True,1,0,0.0,0.0
7,305.85,0,1,0,True,False,False,False,1,0,0.0,0.0
11,258.1,1,0,0,False,True,False,True,1,0,0.0,0.0
6,409.48,1,0,0,True,False,True,False,1,0,0.36333333333333334,0.34
4,367.78,1,0,1,True,False,True,False,1,0,-0.0033333333333333335,0.0
9,112.41,0,1,1,True,False,False,True,1,0,0.0,0.0
1,360.75,1,0,1,False,True,True,False,1,0,-0.0033333333333333335,0.0
5,29.99,1,0,0,False,True,False,False,0,0,0.0,0.0
10,134.65,1,0,0,True,False,True,False,1,0,0.0,0.0
1,383.7,0,1,0,False,True,True,False,0,0,0.0,0.0
6,63.48,0,1,1,False,True,True,False,1,0,-0.0033333333333333335,0.0
12,40.29,1,0,0,True,False,True,False,1,0,0.0,0.0
4,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
5,538.48,0,1,1,False,True,True,False,0,0,0.0,0.0
5,85.44,1,0,1,True,False,False,True,1,0,0.0,0.0
2,29.99,1,0,0,True,False,True,False,1,0,0.0,0.0
2,696.17,1,1,1,False,True,True,False,1,0,0.0,0.0
2,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
5,251.03,1,1,0,False,True,True,False,0,0,0.0,0.0
10,216.58,0,1,1,False,True,True,False,1,0,0.0,0.0
7,136.68,0,1,1,False,True,False,True,1,0,-0.016666666666666666,0.0
9,29.99,0,1,0,False,True,True,False,1,0,0.565912932762682,0.5177166902531106
10,87.02,1,0,0,True,False,False,True,0,0,-0.03666666666666667,0.0
9,469.22,0,1,1,False,True,False,True,1,0,0.0,0.0033333333333333335
2,496.47,0,1,0,False,True,False,True,0,0,-0.026666666666666665,0.01
3,43.45,0,1,0,False,True,False,True,0,0,0.0,0.0
2,1079.66,1,0,1,False,False,False,True,1,0,0.0,0.0
9,191.53,1,0,1,True,False,False,False,0,0,0.0,0.0
9,199.09,1,0,0,False,True,True,False,1,0,0.0033333333333333335,0.0
11,242.17,0,1,1,False,False,False,False,1,0,0.0,0.0
9,37.99,1,0,0,True,False,True,False,0,0,0.0,0.0
4,269.69,1,0,1,True,False,False,True,1,0,0.0,0.0
3,70.01,0,1,1,True,False,False,True,1,0,0.0,0.0
10,157.33,0,1,1,False,True,False,False,1,0,0.0,0.0
2,29.99,0,1,0,True,False,False,False,1,0,0.0,0.0
3,230.71,1,0,0,False,True,False,True,0,0,-0.0033333333333333335,0.0
2,29.99,1,0,0,False,True,False,True,0,0,0.0,0.0
6,29.99,0,1,1,True,False,False,False,1,0,0.0,0.0
8,120.23,1,0,0,False,True,True,False,1,0,0.0,0.0
10,140.17,0,1,1,False,True,True,False,0,0,0.0,0.0
2,304.95,0,1,0,False,False,True,False,1,0,0.0,0.0
4,74.59,0,1,1,False,True,False,True,1,0,0.0033333333333333335,0.0
12,64.58,0,1,1,True,False,False,True,1,0,0.0,0.0
10,418.11,1,1,1,False,True,True,False,1,0,0.0,0.0
6,152.27,1,0,0,True,False,False,True,1,0,-0.0033333333333333335,0.0
9,147.91,1,0,1,False,True,True,False,1,0,0.0,0.0
10,86.76,1,0,0,False,True,False,True,1,0,0.0,0.0
3,156.27,0,1,0,True,False,False,True,1,0,0.0,0.0
9,173.11,1,0,0,True,False,True,False,1,0,0.0,0.0
10,133.59,1,0,0,True,False,True,False,1,0,0.0,0.0
2,199.97,0,1,0,True,False,True,False,1,0,0.0,0.0
4,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
4,93.36,1,0,1,True,False,True,False,0,0,0.0,0.0
1,280.13,1,0,0,False,False,False,True,0,0,0.016666666666666666,0.006666666666666667
1,102.63,1,0,0,True,False,True,False,1,0,0.0,0.0
9,165.43,0,1,1,True,False,False,True,0,0,0.0,0.0
1,93.98,0,1,1,True,False,True,False,1,0,-0.006666666666666667,0.0
2,412.67,1,0,0,False,True,False,True,1,0,0.0,0.0
11,131.15,1,0,0,True,False,True,False,0,0,0.0,0.0
1,1204.21,1,1,1,False,True,False,True,1,0,0.01,0.0
7,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
2,64.61,1,0,1,True,False,False,True,0,0,0.0,0.0
9,44.42,1,0,1,False,True,False,True,1,0,-0.0033333333333333335,0.0
2,33.14,1,0,0,False,True,False,True,1,0,0.0,0.0
11,67.34,0,1,0,True,False,True,False,1,0,0.0,0.0
10,416.42,0,1,0,False,False,False,True,0,0,0.0,0.0
4,29.99,0,1,1,True,False,True,False,0,0,0.0,0.0
7,29.99,1,0,1,False,True,False,True,0,0,0.0,0.0
5,161.21,1,0,1,False,True,True,False,0,0,0.0,0.0
1,56.16,1,0,0,True,False,False,True,0,0,-0.13333333333333333,0.02666666666666667
9,29.99,0,1,1,False,True,True,False,1,0,0.0,0.0
2,343.45,1,0,0,False,False,True,False,1,0,0.0,0.0
7,160.27,1,0,0,True,False,True,False,1,0,0.0,0.0
10,395.99,0,1,0,False,True,True,False,0,0,0.0,0.0
10,199.01,1,0,0,True,False,True,False,0,0,0.006666666666666667,0.0
12,29.99,0,1,1,True,False,False,True,1,0,0.0,0.0
10,462.73,0,1,0,True,False,False,True,0,0,0.0,0.0
1,62.04,0,1,1,False,True,False,True,1,0,0.0,0.0
5,444.18,1,0,1,False,False,True,False,1,0,0.11,0.07
4,216.89,0,1,1,False,True,False,True,1,0,0.0,0.0
10,42.32,1,0,1,True,False,True,False,1,0,0.0,0.0
6,142.04,1,0,1,False,True,False,True,1,0,0.0,0.0
2,158.04,0,1,1,False,True,False,True,1,0,0.0,0.0
2,151.96,0,1,1,True,False,True,False,1,0,0.0,0.0
9,251.15,1,1,1,True,False,False,True,1,0,0.0,0.0
10,178.18,0,1,1,True,False,False,True,1,0,0.0,0.0
11,354.76,1,0,1,False,True,False,True,1,0,-0.01,0.0033333333333333335
8,29.99,1,0,1,False,True,False,False,0,0,0.0,0.0
10,223.65,0,1,1,True,False,False,True,1,0,0.0,0.0
10,165.79,0,1,1,False,True,False,False,1,0,-0.006666666666666667,0.0
3,562.09,0,1,1,False,False,True,False,1,0,0.01,0.0
9,32.1,0,1,1,False,True,False,False,0,0,0.0,0.0
3,231.69,1,1,1,True,False,True,False,1,0,0.0,0.0033333333333333335
3,114.71,1,0,0,True,False,False,True,1,0,0.0,0.0
10,47.38,1,0,0,True,False,False,True,0,0,0.0,0.0
1,361.96,1,0,0,False,False,False,True,0,0,0.43666666666666665,0.43333333333333335
9,79.86,0,1,1,False,True,False,True,0,0,0.0,0.0
4,29.99,0,1,0,True,False,False,False,0,1,0.0,0.0
9,350.86,1,0,0,True,False,True,False,1,0,-0.01,0.0
9,204.41,1,0,0,True,False,True,False,1,0,0.0,0.0
8,39.67,0,1,1,False,True,True,False,1,0,0.0,0.0
4,84.11,1,0,1,False,True,False,False,1,0,0.0,0.0
3,270.15,1,0,0,True,False,False,True,1,0,-0.03,0.0
6,554.32,0,1,1,False,True,True,False,1,0,0.0,0.0
9,91.14,1,0,0,True,False,True,False,0,0,0.0,0.0
3,528.0,0,1,1,False,False,False,True,1,0,0.0,0.0033333333333333335
1,116.84,1,0,1,True,False,False,True,1,0,-0.30666666666666664,0.07
2,172.68,1,0,0,True,False,True,False,1,0,0.0,0.0
7,52.73,1,0,1,True,False,True,False,0,0,0.0033333333333333335,0.0
3,479.15,1,0,0,True,False,False,True,0,0,-0.09,0.0
9,422.95,1,1,1,False,False,False,True,1,0,0.0,0.0
1,29.99,1,0,0,True,False,False,True,1,0,0.0,0.0
1,160.53,0,1,0,True,False,False,False,1,0,-0.01,0.0
3,310.13,1,0,0,False,False,False,True,0,0,-0.03333333333333333,0.03
6,234.3,0,1,0,False,True,False,False,0,0,0.0,0.0
5,29.99,0,1,0,False,True,False,True,1,0,0.6357075079960104,0.5504905680353163
5,289.7,1,0,0,False,True,False,True,1,0,0.0,0.0
9,179.43,0,1,0,False,True,False,True,1,0,0.0,0.0
3,173.87,0,1,1,False,True,False,True,0,0,0.0,0.0
8,53.93,0,1,0,True,False,False,False,1,0,0.0,0.0
10,29.99,0,1,0,False,True,True,False,1,0,-0.5485298910789171,0.48495953747616805
11,94.08,0,1,0,False,True,True,False,1,0,0.0,0.0
1,582.11,1,0,1,False,True,False,True,1,0,0.0,0.0
12,605.08,0,1,1,False,True,False,True,1,0,0.01,0.0
5,415.01,1,0,0,True,False,False,True,1,0,0.0,0.0
5,145.5,0,1,1,True,False,True,False,1,0,0.0,0.0
6,239.92,0,1,1,True,False,False,True,1,0,0.0,0.0
4,50.43,0,1,1,False,True,False,False,1,0,0.0033333333333333335,0.0033333333333333335
2,548.18,1,0,1,False,True,True,False,0,0,0.0,0.0
1,319.52,1,0,0,False,False,False,True,1,0,0.0,0.0
3,114.09,1,0,1,False,True,False,True,1,0,0.0,0.0
1,98.97,0,1,1,False,True,False,True,1,0,0.0,0.0
1,1758.82,1,1,1,True,False,False,True,0,0,0.0033333333333333335,0.0
5,390.36,1,1,0,True,False,False,True,1,0,0.0033333333333333335,0.0
12,250.98,1,0,0,True,False,False,True,0,0,0.0,0.0
1,29.99,1,0,0,False,True,False,False,0,0,0.0,0.0
4,110.36,1,0,1,True,False,False,False,1,0,0.0,0.0
1,571.41,1,0,1,False,True,False,True,1,0,0.0,0.0
6,103.82,0,1,0,False,True,True,False,0,0,0.0,0.0
9,29.99,1,0,1,False,True,True,False,0,0,0.0,0.0
1,70.01,0,1,1,False,True,False,True,1,0,0.0,0.0
3,235.26,1,0,0,False,True,False,True,0,0,0.0,0.0
7,207.85,0,1,0,False,True,True,False,1,0,0.0,0.0
5,231.98,1,0,1,False,False,True,False,1,0,0.0,0.0
7,63.3,0,1,0,True,False,False,True,1,0,0.0,0.0
3,29.99,0,1,0,True,False,False,True,1,0,0.0,0.0
2,135.79,1,0,1,True,False,False,True,1,0,0.0033333333333333335,0.0
1,29.99,0,1,0,True,False,False,True,1,0,0.5287739988840734,0.5100870572749773
3,127.15,1,0,1,True,False,False,False,0,0,0.0,0.0
10,109.73,1,0,0,True,False,False,True,0,0,0.0,0.0
9,45.97,0,1,1,True,False,True,False,1,0,0.0,0.0
9,74.06,0,1,1,False,True,True,False,0,0,0.0,0.0
10,196.85,1,0,0,True,False,False,True,1,0,0.0,0.0
2,129.92,0,1,1,False,True,False,False,1,0,0.0033333333333333335,0.0
10,268.81,0,1,0,False,False,True,False,0,0,0.10333333333333333,0.08
11,212.04,1,0,0,False,True,True,False,1,0,0.0,0.0
1,184.57,1,0,0,False,True,False,True,1,0,0.0,0.0
10,179.41,0,1,0,False,True,False,False,1,0,0.0033333333333333335,0.0
12,66.93,0,1,1,False,True,True,False,1,0,0.0,0.0
3,246.39,1,0,0,False,True,False,True,1,0,0.11,0.06666666666666667
6,266.39,1,0,0,False,True,False,True,0,0,0.03333333333333333,0.03666666666666667
5,513.06,1,1,1,False,False,True,False,1,0,0.006666666666666667,0.0
4,102.7,1,0,0,True,False,False,True,1,0,0.0,0.0
10,244.16,0,1,0,False,False,True,False,0,0,0.013333333333333334,0.0
2,182.07,0,1,0,True,False,False,True,1,0,0.03,0.02
9,89.76,1,0,1,False,True,False,True,1,0,0.0,0.0
9,241.54,1,1,1,False,True,True,False,0,0,0.0,0.0
9,230.28,0,1,0,True,False,False,True,1,0,0.0,0.0
4,455.54,1,1,1,False,False,False,False,1,0,-0.0033333333333333335,0.0
10,67.11,0,1,0,True,False,True,False,1,0,0.0,0.0
3,62.45,1,0,1,True,False,False,True,0,0,0.0,0.0
5,54.24,1,0,1,True,False,True,False,1,0,0.0,0.0
8,104.69,1,0,0,True,False,True,False,0,0,0.0,0.0
1,904.58,0,1,1,True,False,True,False,1,0,0.023333333333333334,0.01
9,29.99,0,1,0,False,True,True,False,1,0,0.565912932762682,0.5177166902531106
10,149.63,0,1,0,True,False,True,False,0,0,0.0033333333333333335,0.0
6,74.7,0,1,1,False,True,False,True,1,0,-0.0033333333333333335,0.0
1,362.03,1,0,1,False,False,True,False,0,0,0.0,0.0
9,91.76,1,0,1,False,True,False,False,1,0,0.0,0.0
9,29.99,1,0,1,True,False,False,True,1,0,0.0,0.0
7,100.93,1,0,0,True,False,False,True,1,0,0.0,0.0
3,63.1,0,1,1,False,True,False,False,0,0,0.0033333333333333335,0.0
2,46.47,0,1,1,False,True,True,False,0,0,0.03666666666666667,0.0
4,381.87,1,1,1,False,False,True,False,1,0,0.006666666666666666,0.01
11,115.09,1,0,1,True,False,True,False,0,0,0.0,0.0
10,80.73,1,0,0,True,False,False,True,1,0,-0.0033333333333333335,0.0
4,90.42,1,0,1,False,True,False,True,0,0,0.0,0.0
2,1012.9,1,1,1,False,False,False,False,0,0,-0.03333333333333333,0.013333333333333334
10,102.55,1,0,1,False,True,True,False,1,0,0.0,0.0
7,648.11,1,1,1,False,False,False,True,1,0,0.0,0.0
7,277.3,0,1,1,True,False,False,False,1,0,0.0,0.0
9,247.67,0,1,1,False,False,True,False,1,0,0.0,0.0
4,690.82,1,1,1,True,False,False,True,1,0,0.0,0.0
1,285.28,1,1,0,True,False,False,True,1,0,0.0033333333333333335,0.0
7,131.84,0,1,1,True,False,False,True,1,0,0.0,0.0
4,29.99,1,0,1,False,True,True,False,0,0,0.0,0.0
7,79.52,1,0,1,False,True,False,True,1,0,0.0,0.0
3,137.21,1,0,0,False,True,False,True,1,0,-0.16333333333333333,0.013333333333333334
6,32.98,0,1,0,False,True,True,False,0,0,0.0,0.0
4,142.67,0,1,0,True,False,True,False,0,0,0.0,0.0
4,315.1,0,1,0,True,False,True,False,0,0,-0.0033333333333333335,0.0
9,87.36,1,0,0,False,True,True,False,1,0,0.0,0.0
1,29.99,1,0,0,True,False,True,False,1,0,0.5705086288939634,0.5266486444255424
7,209.13,1,1,0,False,False,True,False,1,0,-0.006666666666666667,0.0
3,75.11,0,1,0,True,False,True,False,1,0,0.0033333333333333335,0.0
10,46.05,1,0,1,True,False,False,True,1,0,0.0,0.0
10,564.69,1,0,1,False,False,False,True,1,0,0.0,0.0
6,104.93,1,0,0,False,True,True,False,1,0,0.0,0.0
10,33.53,0,1,0,False,True,True,False,1,0,0.0,0.0
10,375.81,0,1,0,True,False,False,False,0,0,0.0,0.0
6,91.57,1,0,0,True,False,False,False,1,0,-0.0033333333333333335,0.0
5,403.82,1,1,1,True,False,True,False,0,0,0.003333333333333333,0.0
3,80.51,1,0,1,False,True,True,False,1,0,0.0,0.0
3,135.07,0,1,1,True,False,True,False,1,0,0.12666666666666668,0.08333333333333333
3,462.86,1,0,0,False,False,False,False,1,0,0.0,0.0
5,201.22,1,0,0,True,False,False,True,1,0,0.0,0.0
3,113.6,0,1,0,False,True,False,True,0,0,0.0,0.0
2,110.06,0,1,1,False,True,False,False,0,0,0.0,0.0
8,32.99,0,1,1,True,False,True,False,0,0,0.0,0.0
10,29.99,1,0,1,False,True,True,False,1,0,0.4902089863352946,0.5066660460871503
7,107.5,0,1,0,True,False,True,False,1,0,0.0,0.0
8,291.34,1,1,1,False,True,True,False,1,0,-0.006666666666666666,0.01
2,423.85,0,1,1,True,False,False,True,1,0,0.0,0.0
6,342.5,0,1,0,False,False,False,True,1,0,0.013333333333333334,0.0
1,952.01,0,1,1,False,True,False,True,0,0,0.013333333333333334,0.0033333333333333335
3,75.15,1,0,0,True,False,False,True,1,0,0.0,0.0
3,156.3,1,0,0,False,True,True,False,1,0,0.0,0.0
6,225.0,0,1,0,False,True,True,False,1,0,0.0,0.0
10,91.54,0,1,0,False,True,False,True,1,0,0.0,0.0
5,126.71,1,0,0,True,False,False,True,0,0,0.0,0.0
1,290.33,1,0,0,True,False,True,False,0,0,0.0,0.0
6,812.25,0,1,1,False,True,False,True,1,0,0.0033333333333333335,0.0
9,99.05,1,0,1,False,True,True,False,0,0,0.0,0.0
3,494.73,1,0,0,False,False,True,False,1,0,0.006666666666666667,0.01
1,49.76,1,0,0,True,False,True,False,1,0,0.0,0.0
7,306.94,0,1,0,True,False,True,False,1,0,0.006666666666666667,0.0
10,93.47,1,0,0,False,True,True,False,0,0,0.0,0.0
4,29.99,1,0,1,True,False,False,True,1,0,0.0,0.0
6,318.7,1,1,0,True,False,False,True,0,0,0.0,0.0
9,387.39,1,0,0,False,False,True,False,1,0,0.006666666666666667,0.0
9,108.34,0,1,0,False,True,False,True,1,0,0.0033333333333333335,0.0
6,126.67,0,1,1,True,False,False,True,1,0,0.0,0.0
1,85.64,1,0,1,True,False,True,False,0,0,0.0,0.0
7,136.47,0,1,1,False,True,True,False,1,0,0.0,0.0
7,53.51,1,0,1,True,False,True,False,0,0,0.0033333333333333335,0.0033333333333333335
9,29.99,0,1,1,False,True,True,False,1,0,0.0,0.0
2,72.97,1,0,0,False,True,False,True,1,0,0.03,0.006666666666666667
1,73.36,1,0,0,True,False,False,False,1,0,0.45666666666666667,0.2
1,462.5,1,0,0,False,False,True,False,1,0,0.02666666666666667,0.023333333333333334
9,175.74,0,1,1,True,False,True,False,1,0,0.0,0.0
10,236.65,1,0,0,True,False,True,False,1,0,0.0,0.0
1,40.6,0,1,0,False,True,True,False,1,0,0.0,0.0
4,166.36,1,0,0,True,False,True,False,0,0,0.02666666666666667,0.0
1,132.46,1,0,0,True,False,False,True,0,0,0.0,0.0
12,197.13,0,1,0,False,True,True,False,1,0,0.0,0.0
8,132.85,1,0,0,False,True,False,True,1,0,0.0,0.0
8,323.71,0,1,0,False,False,True,False,0,0,0.0,0.0
8,362.38,1,0,0,False,True,False,True,1,0,0.0,0.0
1,987.29,1,1,1,True,False,True,False,1,0,0.0033333333333333335,0.0
2,219.61,1,0,1,True,False,True,False,1,0,0.0,0.0
10,170.21,0,1,1,False,True,False,True,0,0,0.0,0.0
12,143.95,1,0,0,False,True,False,True,0,0,0.0,0.0033333333333333335
10,51.39,1,0,1,True,False,True,False,1,0,0.0,0.0
2,142.47,1,0,0,False,True,False,True,1,0,-0.03666666666666667,0.0
11,231.86,1,1,1,False,True,True,False,1,0,0.0,0.0
9,38.32,1,0,1,False,True,True,False,1,0,0.0,0.0
4,498.28,0,1,0,False,False,True,False,1,0,0.06,0.016666666666666666
10,683.91,1,1,1,False,True,True,False,0,0,0.0,0.0
5,48.86,1,0,1,False,True,False,False,1,0,0.01,0.013333333333333334
3,531.1,1,0,1,False,False,False,True,1,0,0.0,0.0
8,631.45,1,0,1,False,False,False,True,0,0,-0.0033333333333333335,0.0
10,29.99,1,0,1,False,True,False,False,0,0,0.0,0.0
3,680.89,1,1,1,True,False,True,False,1,0,0.0,0.0
11,220.86,1,1,1,True,False,True,False,1,0,-0.01,0.0033333333333333335
10,29.99,0,1,1,False,True,True,False,1,0,0.47712392997047187,0.4658954212465732
1,138.27,1,0,0,True,False,False,True,1,0,-0.006666666666666667,0.0
7,312.77,1,0,0,False,False,False,True,0,0,-0.0033333333333333335,0.0
4,710.06,1,1,1,False,True,False,False,1,0,-0.0033333333333333335,0.0
2,203.58,0,1,0,True,False,False,False,1,0,0.0,0.0
1,732.29,0,1,1,False,False,False,True,1,0,0.0,0.0
6,307.73,1,0,1,True,False,False,True,1,0,-0.0033333333333333335,0.0
10,29.99,0,1,0,False,True,False,True,1,0,0.0,0.0
10,29.99,1,0,1,False,True,True,False,1,0,0.4902089863352946,0.5066660460871503
4,375.9,1,1,0,True,False,True,False,0,0,-0.023333333333333334,0.006666666666666667
5,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
4,85.84,1,0,1,False,True,True,False,1,0,0.0,0.0
5,565.22,0,1,1,False,False,False,True,1,0,0.0,0.0
6,288.84,0,1,1,True,False,False,True,1,0,-0.0033333333333333335,0.016666666666666666
2,151.91,0,1,1,True,False,True,False,0,0,0.0,0.0
12,121.73,0,1,1,True,False,False,True,1,0,0.0,0.0
4,29.99,1,0,0,True,False,False,True,1,0,0.0,0.0
10,168.2,1,0,0,False,True,True,False,1,0,0.0,0.0
12,84.1,0,1,0,True,False,True,False,0,0,0.0,0.0
2,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
4,234.01,1,0,0,False,False,False,False,1,0,-0.013333333333333334,0.0033333333333333335
7,53.28,1,0,1,False,True,False,True,0,0,0.0,0.0
2,29.99,0,1,0,True,False,True,False,0,0,-0.012895780602299038,0.0
10,210.59,1,0,1,True,False,False,True,0,0,0.0,0.0
5,182.1,0,1,0,False,True,False,False,1,0,0.16,0.07666666666666666
12,136.51,0,1,1,False,True,True,False,0,0,0.0,0.0
11,89.82,1,0,1,False,True,True,False,1,0,0.0,0.0
2,123.94,0,1,1,True,False,False,True,1,0,0.0,0.0
1,520.02,1,0,1,True,False,True,False,1,0,0.0,0.0
4,178.35,1,0,0,False,True,True,False,0,0,0.0,0.0
4,166.15,1,0,0,True,False,False,True,1,0,0.0,0.0
2,29.99,1,0,1,False,True,False,True,1,0,0.0,0.0
10,284.59,1,0,0,False,True,True,False,0,0,0.0,0.0
5,160.3,0,1,0,False,True,True,False,0,0,0.0,0.0
3,77.4,1,0,0,False,True,False,False,1,0,0.0,0.0
4,375.24,0,1,0,False,True,True,False,0,0,0.0,0.0
9,143.53,0,1,1,True,False,False,False,1,0,0.0,0.0
2,116.93,1,0,0,False,True,True,False,1,0,0.0,0.0
12,119.73,0,1,0,True,False,True,False,1,0,0.0,0.0
6,111.12,1,0,1,False,True,True,False,1,0,0.0,0.0
5,335.8,1,0,1,False,True,True,False,1,0,0.0,0.0
1,583.19,1,1,1,True,False,False,True,1,0,0.0,0.0033333333333333335
4,260.85,0,1,1,False,False,True,False,1,0,0.0,0.0
12,53.75,0,1,1,True,False,True,False,1,0,0.0,0.0
10,396.87,1,0,0,True,False,False,True,1,0,0.0,0.0
5,767.84,1,1,1,True,False,True,False,1,0,-0.02,0.0033333333333333335
8,171.22,1,0,1,True,False,False,True,1,0,0.0,0.0
9,100.37,1,0,0,True,False,True,False,0,0,0.0,0.0
4,153.13,1,0,0,True,False,False,True,1,0,0.0,0.0
2,145.69,1,0,0,False,True,False,True,1,0,0.0,0.0
11,145.39,0,1,0,False,True,True,False,1,0,0.0,0.0
4,186.17,0,1,0,True,False,False,True,1,0,0.0,0.0
1,203.84,1,0,0,False,True,True,False,1,0,0.0,0.0
6,30.35,1,0,1,True,False,True,False,1,0,0.0,0.0
10,60.9,1,0,0,False,True,False,True,1,0,0.0,0.0
5,1384.81,1,0,1,True,False,True,False,1,0,0.03333333333333333,0.03333333333333333
2,536.39,1,0,1,False,True,False,True,0,0,0.0,0.0
11,31.08,1,0,1,True,False,False,True,1,0,0.0,0.0
2,181.85,0,1,1,True,False,False,True,0,0,0.0,0.0
11,212.64,0,1,0,False,True,False,True,1,0,0.0,0.0
3,952.45,0,1,1,False,False,True,False,1,0,0.006666666666666667,0.0033333333333333335
10,29.99,0,1,0,True,False,True,False,1,0,0.0,0.0
4,143.17,0,1,0,False,True,False,True,1,0,0.0033333333333333335,0.0
3,1580.93,1,0,1,True,False,True,False,1,0,-0.02,0.0
7,145.62,1,0,1,False,True,False,False,0,0,0.0,0.0
7,34.81,1,0,0,False,True,False,True,1,0,0.0,0.0
5,538.54,1,0,1,True,False,True,False,0,0,0.0,0.0
9,763.84,1,0,1,False,False,True,False,1,0,0.02,0.0
7,608.36,1,1,1,False,False,False,True,0,0,0.0,0.0
1,105.95,0,1,0,False,True,False,True,1,0,0.0,0.0
5,72.54,0,1,0,True,False,False,False,1,0,0.0,0.0
2,287.06,1,0,1,False,False,True,False,0,0,-0.006666666666666667,0.0
2,261.68,1,0,1,False,True,False,False,0,0,0.006666666666666667,0.0
4,519.79,1,0,1,False,False,False,True,1,0,-0.0033333333333333335,0.0
9,249.66,0,1,0,True,False,False,True,1,0,0.006666666666666667,0.0033333333333333335
5,198.48,1,0,0,True,False,False,True,1,0,0.0,0.0
6,29.99,0,1,0,True,False,True,False,1,0,0.5881305732864945,0.5594977476304962
12,197.22,1,0,0,True,False,False,True,0,0,0.0,0.0
11,186.85,1,0,1,False,True,True,False,1,0,0.0,0.0
4,237.96,0,1,1,True,False,True,False,1,0,-0.006666666666666667,0.0
1,581.15,0,1,1,True,False,False,True,1,0,0.0,0.0
4,79.36,0,1,0,True,False,False,False,0,0,0.016666666666666666,0.01
10,238.78,1,1,1,True,False,False,True,1,0,0.0,0.0
8,167.05,0,1,0,True,False,False,True,0,0,0.0033333333333333335,0.0
6,32.77,0,1,1,False,True,False,False,0,0,0.0,0.0
3,29.99,0,1,0,True,False,False,False,0,0,0.0,0.0
5,406.99,0,1,1,False,True,True,False,1,0,-0.04,0.0033333333333333335
6,107.93,0,1,1,False,True,False,True,0,0,0.0,0.0
9,98.78,0,1,0,False,True,False,True,0,0,0.0,0.0
4,261.88,1,0,0,False,True,False,False,0,0,-0.04,0.02666666666666667
8,386.09,1,0,1,True,False,True,False,1,0,-0.0033333333333333335,0.0
9,29.99,0,1,1,False,True,False,True,1,0,0.7236512984278839,0.7285013863010251
2,872.27,0,1,1,False,False,False,True,1,0,0.0033333333333333335,0.0
1,401.2,1,0,0,False,False,True,False,1,0,-0.0033333333333333335,0.0
6,216.32,0,1,1,False,False,True,False,1,0,0.0,0.0
2,889.39,1,1,1,True,False,False,False,1,0,-0.05333333333333334,0.0033333333333333335
4,298.22,0,1,1,False,False,False,True,1,0,0.0033333333333333335,0.0
4,529.48,1,0,1,False,False,False,False,1,0,0.006666666666666667,0.0033333333333333335
10,82.29,0,1,1,False,True,True,False,1,0,0.0,0.0
1,77.1,1,0,1,False,True,False,False,0,0,0.006666666666666667,0.006666666666666667
10,246.24,1,1,1,False,True,False,True,1,0,0.0,0.0
9,256.17,1,0,1,False,True,False,True,0,0,0.0,0.0
6,532.51,0,1,1,False,False,True,False,1,0,0.0,0.0
2,105.97,0,1,0,False,True,True,False,0,0,0.0,0.0
7,121.57,1,0,1,True,False,False,True,0,0,0.0,0.0
10,108.42,1,0,0,True,False,False,False,1,0,0.0,0.0
4,300.24,1,0,0,False,True,False,True,0,0,0.006666666666666667,0.0
9,99.48,0,1,1,True,False,False,True,1,0,0.0,0.0
9,45.48,0,1,1,True,False,True,False,0,0,0.0,0.0
3,57.06,1,0,0,False,True,True,False,1,0,0.0,0.0
6,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
1,231.94,0,1,0,False,False,True,False,1,0,0.0,0.0
7,533.67,0,1,1,True,False,False,False,1,0,0.17,0.07666666666666666
9,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
8,224.56,1,1,1,False,True,False,True,1,0,0.07666666666666667,0.07666666666666666
7,190.0,1,0,0,False,True,False,False,0,0,-0.16333333333333333,0.016666666666666666
